Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Engine_Size,Odometer_Reading,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Vehicle_Model_Bus,Vehicle_Model_Car,Vehicle_Model_Motorcycle,Vehicle_Model_SUV,Vehicle_Model_Truck,Vehicle_Model_Van,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Type_Automatic,Transmission_Type_Manual,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Days_Since_Last_Service,Warranty_Expired
43269,1,0,3,2000,14444,26062,8,0,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,662,1
53820,1,0,1,2500,90505,20430,8,0,15,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,542,0
49977,1,0,9,800,3973,14540,5,1,19,2,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,580,1
72225,2,0,3,2500,92255,17427,3,0,10,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,720,0
42122,1,4,8,1500,137597,14926,1,0,18,2,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,595,0
31964,2,5,1,2000,53044,18311,1,1,11,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,616,1
59705,2,3,7,2500,29971,24669,1,1,19,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,512,0
49493,2,3,1,1000,121446,5234,9,1,10,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,456,0
58596,2,3,3,2500,79369,20086,8,2,12,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,591,1
43604,2,3,5,2500,51224,15900,4,0,11,2,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,584,1
33083,2,1,2,2500,78666,21496,6,1,17,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,612,0
76844,1,5,5,1500,112454,23896,3,0,11,1,2,2,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,562,1
49312,2,5,3,800,122313,26978,10,3,10,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,627,0
31506,2,2,5,2500,23889,17760,3,0,10,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,563,1
65503,1,2,1,1500,138736,9768,9,0,10,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,479,0
77817,1,3,1,1000,137331,24022,6,3,19,1,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,556,0
39052,2,1,9,800,11259,14585,2,2,15,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,606,0
56435,0,1,9,800,120827,22689,1,1,18,2,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,621,0
53855,0,5,10,2000,126473,19486,1,1,19,0,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,640,1
58236,0,1,1,2500,87838,17817,1,0,13,2,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,752,1
50919,1,0,5,2500,115733,14469,10,3,17,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,675,1
50329,1,1,6,800,69581,22686,3,2,19,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,596,1
74539,2,0,6,1500,93338,13465,7,2,14,2,2,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,748,1
64523,1,5,5,2000,24321,11345,3,3,16,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,699,1
46541,2,3,9,1500,21276,27872,10,3,17,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,473,1
43919,0,2,5,2500,6697,13491,2,1,19,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,598,0
37965,1,4,7,2000,74587,12864,10,0,11,2,2,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,646,0
65436,0,3,5,2500,91538,15706,6,1,11,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,756,1
69005,2,4,5,1000,136832,13906,3,2,14,2,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,680,1
47330,1,4,6,1500,132199,17412,3,0,18,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,662,1
43055,2,2,1,1500,130036,15703,10,0,10,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,699,0
59237,0,3,5,2000,136970,9406,10,0,19,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,623,0
31564,2,5,2,2000,33054,9387,4,2,11,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,778,1
78875,0,1,2,2000,55173,11281,6,3,15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,469,1
76717,2,5,3,1500,67442,27142,9,0,14,0,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,633,1
40173,2,3,9,800,101277,17053,7,2,19,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,538,1
56920,0,3,8,1000,106833,17541,9,2,17,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,703,1
74546,0,4,4,1000,93218,12018,4,1,14,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,610,0
58906,1,3,6,2500,80019,25151,9,0,12,1,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,670,1
33568,1,0,10,1500,103475,7779,7,2,17,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,601,0
62020,0,3,5,1500,59512,23259,10,1,16,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,610,1
30608,2,4,10,2000,54342,21125,10,2,14,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,555,1
40900,0,3,10,2000,71940,7531,5,0,16,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,736,1
34953,2,1,4,2500,73515,10263,7,1,18,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,681,1
74028,1,5,6,2000,128987,22793,4,3,10,2,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,515,0
68038,1,4,9,2500,48541,10575,4,0,10,0,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,469,1
52284,0,2,2,1500,43178,29709,7,3,19,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,460,1
61644,2,5,9,1500,11921,15331,6,0,18,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,534,1
41217,2,2,7,2500,11008,18486,6,0,18,0,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,597,1
68781,1,4,8,2000,35023,12604,9,2,15,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,572,1
71386,0,1,9,1500,16980,17455,9,3,15,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,580,1
41419,2,1,7,2500,89619,24825,4,2,13,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,463,1
37926,1,5,3,1000,76191,26602,9,1,17,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,675,1
31459,1,2,10,2500,134231,7186,7,0,10,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,703,1
69695,2,0,5,1500,31309,8403,10,1,19,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,643,0
77707,1,0,2,1000,139891,15720,4,0,11,2,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,604,1
72949,1,5,6,800,4697,6148,3,3,13,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,756,0
36111,0,3,6,1000,65728,8764,8,3,13,2,2,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,636,0
47223,2,2,7,1500,13530,27034,4,3,15,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,541,0
39872,2,5,2,2000,34146,13248,6,3,16,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,510,1
64048,2,4,1,1500,73298,29832,5,1,17,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,639,1
65454,2,4,2,800,11179,29514,5,2,18,1,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,660,1
76368,2,3,6,2500,142653,19793,6,1,13,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,731,1
71915,2,2,8,1500,21137,20855,8,0,16,2,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,586,0
63767,1,3,8,2500,113189,20682,5,2,12,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,740,1
49665,2,1,1,2500,134024,15056,5,1,19,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,662,1
64523,2,4,7,800,35351,23951,6,1,11,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,653,0
72784,1,5,3,1000,1903,8186,5,0,17,2,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,601,0
47844,2,4,5,800,116653,15889,6,0,10,2,0,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,536,1
47918,2,3,10,2500,117963,15420,3,1,14,0,2,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,480,1
43137,0,4,6,2500,73106,17464,5,1,10,2,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,682,1
51630,1,3,5,2500,21080,16744,9,0,15,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,679,1
36547,2,2,4,1500,146462,22213,7,0,12,1,2,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,505,0
68127,2,4,6,800,132259,11973,8,2,14,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,722,0
71117,0,4,3,800,17374,25158,8,0,11,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,640,1
40486,2,0,8,1000,5231,28179,8,1,18,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,531,1
52637,2,1,5,1500,6641,28333,5,0,15,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,513,0
50901,2,2,1,2500,17340,7740,2,0,11,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,682,1
67689,2,2,3,1000,82083,18036,8,2,11,0,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,524,1
48629,0,5,5,1500,133324,20051,9,1,18,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,737,0
47023,1,1,2,1500,56837,16712,5,0,16,0,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,683,1
44868,1,0,8,1500,90389,29077,4,3,12,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,706,1
66895,0,4,9,1500,57890,13524,7,2,19,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,746,1
45297,1,3,5,2000,144859,20161,6,1,10,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,620,1
47293,0,2,8,1500,70082,22334,2,0,12,2,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,747,1
48921,2,5,7,800,119672,8176,6,3,12,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,535,1
70107,1,3,7,1500,116623,10073,9,0,19,0,2,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,705,0
64808,0,2,10,2500,7561,25895,3,3,10,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,460,1
60017,0,5,1,800,3747,29513,4,3,13,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,509,0
78778,0,3,6,2000,64271,9953,4,1,13,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,715,1
33921,0,5,2,2500,6023,5612,5,1,19,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,745,1
36858,0,3,2,2500,112573,10971,9,0,18,2,1,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,654,0
45037,1,1,6,800,63374,25917,9,3,16,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,783,1
48948,1,5,5,2500,122322,15166,3,2,15,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,456,1
37617,0,1,1,2000,53605,29904,10,1,15,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,761,0
54654,2,3,6,800,77152,13561,9,1,18,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,622,1
40052,1,1,4,1500,20285,25071,2,1,18,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,781,1
55761,1,0,8,1500,105042,10482,1,1,18,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,687,1
70309,0,3,7,1500,74946,6914,8,0,12,2,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,737,1
63698,1,3,3,800,79729,8749,10,3,13,0,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,462,0
78931,0,1,1,2500,83624,11207,9,1,12,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,557,1
56684,2,0,3,1500,124457,7043,6,0,16,1,2,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,630,0
31374,1,5,5,1500,41137,8527,9,0,12,1,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,676,1
46444,0,0,9,1500,69580,13579,10,0,17,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,477,1
45917,2,3,9,2500,91575,28513,8,3,13,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,573,1
33600,2,0,7,1500,99516,19862,1,3,13,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,552,0
79019,0,1,7,800,30895,12610,7,2,16,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,675,1
31235,0,0,5,800,53993,26749,4,1,18,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,507,0
53943,2,4,5,1500,39518,29129,7,2,11,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,755,1
68915,0,4,5,2500,22203,26132,9,1,14,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,526,1
65645,0,3,3,1500,119985,26374,1,2,13,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,707,1
35391,0,3,10,1500,22822,6863,9,0,13,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,604,1
30080,2,1,10,2500,88948,24249,10,0,12,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,536,1
66864,0,4,9,800,110105,12957,9,2,19,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,577,1
38012,0,3,3,1500,63795,26600,8,0,19,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,655,1
60320,1,2,10,800,106369,19490,3,2,10,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,528,1
36328,0,5,1,2000,97578,21350,4,3,17,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,706,1
56119,0,4,2,1000,138265,13288,10,2,19,1,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,725,0
67433,2,5,10,2000,72443,17937,10,2,10,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,559,1
55263,1,4,10,2500,63305,22361,3,2,13,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,521,0
70031,0,1,7,800,74680,20452,1,0,10,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,785,0
44132,2,4,10,800,34062,6343,7,0,13,0,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,757,1
79523,0,1,7,1000,9470,29696,7,2,19,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,491,1
70321,2,1,2,2000,74664,6261,6,0,17,1,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,724,0
37135,0,3,7,1500,43599,19575,4,2,15,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,546,0
61401,0,4,2,1000,28677,18132,10,3,12,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,461,1
54683,1,1,3,1500,70481,5373,4,2,17,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,603,1
73179,1,5,7,1500,16067,20229,3,1,10,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,549,0
30397,0,1,5,2500,145255,12621,9,0,19,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,711,0
37562,1,1,6,2500,84723,11386,1,3,10,2,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,751,1
45420,2,4,10,1500,106148,24968,7,0,12,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,590,1
66912,0,3,10,1500,127631,16188,6,3,17,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,628,1
79931,0,3,9,800,145431,17546,3,3,14,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,771,1
42631,0,0,8,800,89214,5848,3,3,13,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,606,0
40019,2,4,1,2500,108502,14284,4,3,15,0,2,2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,514,1
62841,0,2,6,800,45815,5693,2,2,13,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,646,0
70512,0,4,4,1000,31534,20465,3,0,16,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,527,1
67231,2,2,9,1500,37690,12040,5,2,17,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,623,0
57967,0,0,9,1000,26349,11353,5,3,14,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,685,1
56967,0,4,2,2500,125292,15521,8,1,17,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,731,0
48982,1,5,6,2000,56085,29401,10,3,10,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,629,1
63763,2,1,6,2000,86597,14364,9,2,19,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,468,1
51907,1,0,6,800,74898,29214,2,2,10,2,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,652,0
42421,0,0,2,1500,72896,17334,4,3,19,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,557,0
70437,2,1,4,2500,29479,11855,6,1,19,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,521,0
56942,1,5,5,1000,11325,25541,5,2,15,2,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,519,1
63006,2,4,7,2500,78423,28452,2,2,16,1,2,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,505,1
35426,1,0,8,2000,128031,9273,5,0,13,2,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,462,1
76345,0,5,1,1000,30376,11654,4,2,19,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,686,1
54430,0,3,6,800,12618,12796,7,0,18,1,2,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,584,1
46402,1,2,5,2500,7816,21787,5,3,14,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,629,1
76140,1,4,6,800,60845,18252,5,3,15,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,535,1
77771,0,0,8,2500,128416,20434,3,0,13,1,2,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,584,0
49262,1,1,7,800,115895,13141,9,2,19,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,644,0
34762,2,1,2,1000,25504,26458,6,1,16,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,730,0
72642,0,2,6,2500,2615,6874,3,0,15,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,703,0
41382,2,0,5,2500,97381,10331,7,3,10,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,598,1
50504,1,1,7,2000,124076,22693,1,2,18,2,2,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,639,1
73567,0,3,10,800,123837,20243,3,0,17,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,712,0
61477,1,2,4,2500,19228,13536,2,3,15,2,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,652,1
64273,1,4,3,800,99312,9507,6,1,13,2,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,635,1
30175,2,1,4,2000,10927,9444,1,3,10,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,758,1
69199,0,5,9,2500,118773,22826,4,3,15,0,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,713,1
57638,0,5,1,800,144872,10910,3,2,12,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,735,0
63587,1,1,6,1000,139784,28173,4,3,18,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,540,0
39135,2,3,3,1000,140333,13448,1,1,10,1,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,512,1
44291,2,0,1,800,124664,20597,1,2,19,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,553,1
45185,2,1,1,2500,90763,6643,8,2,15,1,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,787,1
65834,0,3,4,1000,1072,7826,1,2,18,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,535,1
51888,1,5,3,2000,71664,8217,5,2,15,2,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,588,1
51384,0,1,10,800,91519,29957,7,1,11,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,715,0
65986,0,1,1,800,105329,29357,10,2,15,2,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,633,1
31734,2,1,8,2000,132040,25698,2,1,11,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,696,1
44475,2,5,10,2500,109680,20717,4,3,15,1,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,654,1
36807,0,0,9,1500,89957,9894,5,2,11,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,466,0
34427,2,2,7,1000,130394,16867,8,0,10,2,2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,470,1
69339,1,5,9,1000,124070,29853,2,2,14,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,469,0
49167,1,4,4,2000,15818,10340,6,0,19,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,654,1
45794,1,4,4,1500,45563,17102,5,3,17,2,2,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,684,0
35770,0,3,7,2500,147080,16840,6,0,11,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,726,0
77939,2,1,4,1500,25827,11748,3,1,16,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,572,0
67284,0,1,2,1000,63160,17452,4,1,13,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,696,0
36391,0,3,9,1000,19710,20332,9,3,12,2,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,678,0
58135,1,1,5,1000,137369,25585,9,0,13,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,681,1
76523,0,2,6,1000,56884,16257,4,3,15,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,758,1
61881,1,0,1,800,119654,20582,7,2,12,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,685,1
31484,0,1,6,1000,65574,8925,6,0,13,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,558,1
49186,0,1,2,2500,85411,13980,6,3,13,0,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,543,0
64821,2,1,1,1000,118548,12248,10,2,18,2,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,773,1
66211,0,3,7,2000,126789,15182,8,1,13,1,1,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,493,0
67832,1,3,6,2000,66571,21919,9,2,11,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,611,1
65421,0,5,2,2500,8788,12145,3,3,17,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,779,0
54767,0,5,4,1500,126776,7915,8,2,16,1,0,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,705,1
69140,2,3,10,800,80447,20380,2,0,15,1,2,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,767,0
38395,1,2,2,1500,49313,18497,3,0,19,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,583,0
51165,1,5,8,1000,96975,20373,5,3,13,1,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,630,0
53624,0,2,4,1500,79722,12628,10,0,16,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,583,0
68830,0,0,6,2500,83504,8921,5,1,17,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,697,1
30402,1,2,5,800,104137,17504,9,0,11,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,513,1
61637,2,4,9,1500,56820,27092,2,3,14,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,758,1
48766,0,5,5,2500,118571,10817,6,3,10,1,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,752,0
36204,1,0,9,800,89529,25652,2,2,12,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,741,0
77195,1,3,6,2500,41581,12762,8,2,13,2,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,677,1
51843,2,4,9,1500,51475,14526,7,0,19,2,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,761,1
52168,0,2,1,2500,18308,19949,10,2,10,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,676,1
37181,1,0,5,800,93278,27551,6,0,19,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,523,1
62057,2,2,6,1500,137934,27395,6,2,12,1,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,667,0
56368,2,3,1,1500,36523,27541,6,3,10,2,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,517,1
60209,0,4,8,800,19476,23275,4,2,18,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,561,0
35407,2,3,5,2000,128204,12003,3,0,13,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,541,0
46365,0,4,9,800,60465,18560,5,1,19,1,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,502,1
61287,1,3,3,1000,30157,13756,8,0,11,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,656,1
37246,2,3,1,1500,81447,20175,2,2,17,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,741,1
49945,1,0,9,1500,57664,14037,6,3,17,1,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,780,1
